GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
10769	2.83e-01	2.03e-01	0.1569	-1.273956	-0.1998764	2559.31	PLK2	polo like kinase 2
140870	2.83e-01	2.03e-01	0.5131	1.273839	0.6536031	40.28	WFDC6	WAP four-disulfide core domain 6
131965	2.83e-01	2.03e-01	0.0517	1.273721	0.0659088	452.83	METTL6	methyltransferase 6, methylcytidine
9828	2.83e-01	2.03e-01	0.0915	-1.273704	-0.1164884	3044.56	ARHGEF17	Rho guanine nucleotide exchange factor 17
1118	2.83e-01	2.03e-01	0.5166	1.273341	0.6578204	1987.88	CHIT1	chitinase 1
83744	2.83e-01	2.03e-01	0.1077	1.273342	0.1370813	258.62	ZNF484	zinc finger protein 484
339192	2.83e-01	2.03e-01	0.1899	-1.273318	-0.241763	67.45	FMNL1-DT	FMNL1 divergent transcript
89910	2.83e-01	2.03e-01	0.064	-1.272975	-0.0814856	1423.07	UBE3B	ubiquitin protein ligase E3B
105372426	2.83e-01	2.03e-01	0.107	-1.272367	-0.1361282	130.99	LOC105372426	uncharacterized LOC105372426
4928	2.84e-01	2.03e-01	0.1277	1.272166	0.1624702	3099.93	NUP98	nucleoporin 98 and 96 precursor
389203	2.84e-01	2.03e-01	0.0757	1.272009	0.0963393	646	SMIM20	small integral membrane protein 20
219931	2.84e-01	2.04e-01	0.0838	-1.271623	-0.1065988	612.7	TPCN2	two pore segment channel 2
100506514	2.84e-01	2.04e-01	0.2594	1.271092	0.32972	19.88	LOC100506514	replaced by ID 10606
7852	2.84e-01	2.04e-01	0.2141	1.270806	0.2720461	3738.55	CXCR4	C-X-C motif chemokine receptor 4
9939	2.84e-01	2.04e-01	0.0633	-1.270631	-0.0804058	2691.08	RBM8A	RNA binding motif protein 8A
101930307	2.84e-01	2.04e-01	0.1364	-1.270592	-0.173314	190.75	LOC101930307	
5229	2.84e-01	2.04e-01	0.0613	-1.270335	-0.0778426	1385.63	PGGT1B	protein geranylgeranyltransferase type I subunit beta
29903	2.84e-01	2.04e-01	0.1101	1.270285	0.139844	309.98	CCDC106	coiled-coil domain containing 106
105378500	2.84e-01	2.04e-01	0.282	-1.270184	-0.3581802	13.15	SLC18A2-AS1	SLC18A2 antisense RNA 1
25859	2.85e-01	2.04e-01	0.37	1.269787	0.4698273	19.04	PART1	prostate androgen-regulated transcript 1
105377046	2.85e-01	2.04e-01	0.2217	-1.269537	-0.281488	14.9	LOC105377046	uncharacterized LOC105377046
2843	2.85e-01	2.04e-01	0.1806	1.269274	0.2291742	42.56	GPR20	G protein-coupled receptor 20
102724615	2.85e-01	2.04e-01	0.2778	1.269272	0.3525925	13.18	LOC102724615	
22978	2.85e-01	2.04e-01	0.0578	1.269164	0.0734197	2472.04	NT5C2	5'-nucleotidase, cytosolic II
55234	2.85e-01	2.04e-01	0.0483	-1.269103	-0.0612462	2257.18	SMU1	SMU1 DNA replication regulator and spliceosomal factor
4692	2.85e-01	2.04e-01	0.0943	1.268997	0.1196576	1016.68	NDN	necdin, MAGE family member
105374913	2.85e-01	2.04e-01	0.3613	1.268864	0.4584614	44.65	LOC105374913	replaced by ID 112267952
23529	2.85e-01	2.05e-01	0.3072	-1.268433	-0.3896074	317.51	CLCF1	cardiotrophin like cytokine factor 1
126295	2.85e-01	2.05e-01	0.1157	-1.268421	-0.146815	171.35	ZNF57	zinc finger protein 57
91582	2.85e-01	2.05e-01	0.0918	1.268323	0.1163911	1242.16	RPS19BP1	ribosomal protein S19 binding protein 1
105375683	2.85e-01	2.05e-01	0.2349	1.268186	0.297894	16.19	LOC105375683	uncharacterized LOC105375683
100129583	2.85e-01	2.05e-01	0.2343	1.267846	0.2971011	229.89	FAM47E	family with sequence similarity 47 member E
55831	2.86e-01	2.05e-01	0.0602	1.267234	0.0763123	1800.72	EMC3	ER membrane protein complex subunit 3
79730	2.86e-01	2.05e-01	0.1288	-1.266329	-0.1630512	1421.94	NSUN7	NOP2/Sun RNA methyltransferase family member 7
6150	2.86e-01	2.05e-01	0.1446	-1.266155	-0.1830664	539.72	MRPL23	mitochondrial ribosomal protein L23
55604	2.86e-01	2.06e-01	0.1306	-1.265928	-0.1653646	1308.34	CARMIL1	capping protein regulator and myosin 1 linker 1
3268	2.86e-01	2.06e-01	0.0978	-1.265717	-0.1238495	745.95	AGFG2	ArfGAP with FG repeats 2
64395	2.86e-01	2.06e-01	0.0771	1.265362	0.097572	910.01	GMCL1	germ cell-less 1, spermatogenesis associated
101928674	2.86e-01	2.06e-01	0.3412	1.26537	0.43172	36.41	SOCS3-DT	SOCS3 divergent transcript
107985120	2.87e-01	2.06e-01	0.2103	1.265073	0.2659981	20.52	LOC107985120	
22937	2.87e-01	2.06e-01	0.0644	1.264915	0.0814933	1819.78	SCAP	SREBF chaperone
10778	2.87e-01	2.06e-01	0.0601	1.264789	0.0760319	902.77	ZNF271P	zinc finger protein 271, pseudogene
55092	2.87e-01	2.06e-01	0.119	1.264402	0.1504366	570.88	TMEM51	transmembrane protein 51
5793	2.87e-01	2.06e-01	0.1384	-1.264411	-0.1750281	3118.2	PTPRG	protein tyrosine phosphatase receptor type G
124402	2.87e-01	2.06e-01	0.108	-1.264322	-0.1365913	425.93	UBALD1	UBA like domain containing 1
2770	2.87e-01	2.06e-01	0.1228	-1.264195	-0.1552018	1236.64	GNAI1	G protein subunit alpha i1
80222	2.87e-01	2.06e-01	0.0701	1.263767	0.0886404	552.46	TARS2	threonyl-tRNA synthetase 2, mitochondrial
151242	2.87e-01	2.06e-01	0.278	-1.263797	-0.351371	63.29	PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C
84080	2.87e-01	2.06e-01	0.1529	-1.263792	-0.1931894	659.15	ENKD1	enkurin domain containing 1
339366	2.87e-01	2.06e-01	0.1707	1.263453	0.2156336	47.4	ADAMTSL5	ADAMTS like 5
55279	2.87e-01	2.07e-01	0.1001	-1.263245	-0.1265139	841.64	ZNF654	zinc finger protein 654
202181	2.87e-01	2.07e-01	0.1147	-1.263215	-0.1448777	141.48	LOC202181	SUMO interacting motifs containing 1 pseudogene
65078	2.87e-01	2.07e-01	0.1516	1.263236	0.1914675	66.26	RTN4R	reticulon 4 receptor
152789	2.87e-01	2.07e-01	0.1968	1.262862	0.2485432	61.3	JAKMIP1	janus kinase and microtubule interacting protein 1
11021	2.87e-01	2.07e-01	0.0896	1.26273	0.1131785	1762.83	RAB35	RAB35, member RAS oncogene family
56655	2.88e-01	2.07e-01	0.1119	-1.262457	-0.1413019	661.67	POLE4	DNA polymerase epsilon 4, accessory subunit
4210	2.88e-01	2.07e-01	0.2515	-1.262425	-0.3175196	202.44	MEFV	MEFV innate immunity regulator, pyrin
6728	2.88e-01	2.07e-01	0.0853	1.262067	0.1076383	1319.83	SRP19	signal recognition particle 19
31	2.88e-01	2.07e-01	0.1118	1.261898	0.141036	2185.88	ACACA	acetyl-CoA carboxylase alpha
22832	2.88e-01	2.07e-01	0.1387	-1.261744	-0.1749914	619.28	CEP162	centrosomal protein 162
1017	2.88e-01	2.07e-01	0.1039	-1.261749	-0.1310899	829.52	CDK2	cyclin dependent kinase 2
23047	2.88e-01	2.07e-01	0.0912	-1.261743	-0.1151087	1741.12	PDS5B	PDS5 cohesin associated factor B
79939	2.88e-01	2.07e-01	0.0529	1.261819	0.0668048	2064.23	SLC35E1	solute carrier family 35 member E1
100131213	2.88e-01	2.07e-01	0.1208	1.261651	0.1524658	78.53	ZNF503-AS2	ZNF503 antisense RNA 2
57210	2.88e-01	2.07e-01	0.1095	-1.261578	-0.1381937	851.99	SLC45A4	solute carrier family 45 member 4
5573	2.88e-01	2.07e-01	0.1021	1.261516	0.1288165	8508.11	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
6635	2.88e-01	2.07e-01	0.0908	1.261068	0.1144683	1115.52	SNRPE	small nuclear ribonucleoprotein polypeptide E
10301	2.88e-01	2.07e-01	0.1357	1.26104	0.1711033	161.17	DLEU1	deleted in lymphocytic leukemia 1
57506	2.88e-01	2.07e-01	0.0546	-1.260879	-0.0688562	5590.45	MAVS	mitochondrial antiviral signaling protein
55146	2.88e-01	2.08e-01	0.0565	1.260351	0.0711583	987.21	ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4
10555	2.88e-01	2.08e-01	0.1503	-1.260148	-0.189429	1738.07	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2
9040	2.88e-01	2.08e-01	0.0882	1.26015	0.1112076	967.12	UBE2M	ubiquitin conjugating enzyme E2 M
100302197	2.89e-01	2.08e-01	0.1702	1.259823	0.2144171	16.15	MIR1306	microRNA 1306
107986833	2.89e-01	2.08e-01	0.439	1.259741	0.5529857	21.7	LOC107986833	uncharacterized LOC107986833
3581	2.89e-01	2.08e-01	0.2648	1.259573	0.3335572	98.36	IL9R	interleukin 9 receptor
94107	2.89e-01	2.08e-01	0.0567	-1.259241	-0.0714145	901.91	TMEM203	transmembrane protein 203
6840	2.89e-01	2.08e-01	0.1105	1.259179	0.1391933	3573.4	SVIL	supervillin
105371912	2.89e-01	2.08e-01	0.1955	1.259188	0.2462101	55.31	LOC105371912	uncharacterized LOC105371912
7694	2.89e-01	2.08e-01	0.1334	-1.259138	-0.167913	267.89	ZNF135	zinc finger protein 135
101927632	2.89e-01	2.08e-01	0.0981	-1.258728	-0.123529	191.74	PPP1R35-AS1	PPP1R35 antisense RNA 1
55909	2.89e-01	2.08e-01	0.1089	1.257946	0.1369414	567.3	BIN3	bridging integrator 3
26277	2.89e-01	2.08e-01	0.0987	-1.257853	-0.1242122	1754.46	TINF2	TERF1 interacting nuclear factor 2
112268058	2.89e-01	2.09e-01	0.1135	1.257669	0.1427013	34.26	LOC112268058	
5434	2.89e-01	2.09e-01	0.0867	1.25761	0.1090776	2119.85	POLR2E	RNA polymerase II, I and III subunit E
7411	2.89e-01	2.09e-01	0.0744	1.257493	0.0935467	1227.9	VBP1	VHL binding protein 1
112267855	2.90e-01	2.09e-01	0.2377	1.256995	0.2987789	16.55	LOC112267855	uncharacterized LOC112267855
402778	2.90e-01	2.09e-01	0.1981	1.256992	0.2490713	295.08	IFITM10	interferon induced transmembrane protein 10
9865	2.90e-01	2.09e-01	0.251	-1.256167	-0.3152911	302.26	TRIL	TLR4 interactor with leucine rich repeats
267	2.90e-01	2.09e-01	0.057	1.25604	0.071641	2362.63	AMFR	autocrine motility factor receptor
10277	2.90e-01	2.09e-01	0.0704	-1.255884	-0.0884101	1431.43	UBE4B	ubiquitination factor E4B
100652759	2.90e-01	2.09e-01	0.188	-1.255554	-0.2360253	294.59	PRICKLE2-AS1	PRICKLE2 antisense RNA 1
9315	2.90e-01	2.09e-01	0.159	-1.255571	-0.1996254	1063.46	NREP	neuronal regeneration related protein
4952	2.90e-01	2.09e-01	0.0656	1.255225	0.0823841	1297.79	OCRL	OCRL inositol polyphosphate-5-phosphatase
10102	2.91e-01	2.10e-01	0.0762	1.254733	0.0956377	584.73	TSFM	Ts translation elongation factor, mitochondrial
3660	2.91e-01	2.10e-01	0.0893	1.254583	0.1119968	1393.83	IRF2	interferon regulatory factor 2
79778	2.91e-01	2.10e-01	0.1628	1.254486	0.2041721	1009.7	MICALL2	MICAL like 2
9904	2.91e-01	2.10e-01	0.0666	1.254381	0.0835831	1005.83	RBM19	RNA binding motif protein 19
6230	2.91e-01	2.10e-01	0.0759	-1.253914	-0.0952315	15866.1	RPS25	ribosomal protein S25
64359	2.91e-01	2.10e-01	0.0839	-1.253941	-0.1052151	1653.61	NXN	nucleoredoxin
107985783	2.91e-01	2.10e-01	0.203	-1.253708	-0.2545481	30.75	LOC107985783	
2916	2.91e-01	2.10e-01	0.2713	-1.25364	-0.3400918	16.59	GRM6	glutamate metabotropic receptor 6
54749	2.91e-01	2.10e-01	0.1182	1.253666	0.1481706	1451.71	EPDR1	ependymin related 1
23144	2.91e-01	2.10e-01	0.1139	1.253148	0.1427006	482.03	ZC3H3	zinc finger CCCH-type containing 3
283991	2.91e-01	2.10e-01	0.1044	1.253085	0.1307985	1168.94	UBALD2	UBA like domain containing 2
9326	2.91e-01	2.10e-01	0.047	-1.252965	-0.0588423	692.14	ZNHIT3	zinc finger HIT-type containing 3
3696	2.91e-01	2.10e-01	0.1759	1.252865	0.2203197	1006.89	ITGB8	integrin subunit beta 8
7353	2.92e-01	2.10e-01	0.0609	1.252617	0.0762818	1039.7	UFD1	ubiquitin recognition factor in ER associated degradation 1
118	2.92e-01	2.10e-01	0.0768	-1.252304	-0.096155	6891.78	ADD1	adducin 1
23029	2.92e-01	2.11e-01	0.0912	-1.251841	-0.1141417	1076.33	RBM34	RNA binding motif protein 34
6369	2.92e-01	2.11e-01	0.3516	1.25187	0.4401563	285.72	CCL24	C-C motif chemokine ligand 24
4353	2.92e-01	2.11e-01	0.267	1.251409	0.3341859	34.26	MPO	myeloperoxidase
401258	2.92e-01	2.11e-01	0.195	1.251003	0.2439277	109.31	RAB44	RAB44, member RAS oncogene family
9863	2.92e-01	2.11e-01	0.1124	-1.251025	-0.1406005	428.49	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2
131408	2.92e-01	2.11e-01	0.1146	1.250688	0.1433252	524.79	FAM131A	family with sequence similarity 131 member A
81493	2.92e-01	2.11e-01	0.0619	1.250595	0.0773558	1562.99	SYNC	syncoilin, intermediate filament protein
9590	2.92e-01	2.11e-01	0.2622	1.250524	0.3279047	4730.68	AKAP12	A-kinase anchoring protein 12
2885	2.93e-01	2.11e-01	0.1072	1.249868	0.1339758	5989.47	GRB2	growth factor receptor bound protein 2
79092	2.93e-01	2.11e-01	0.1792	1.249633	0.2239251	102.58	CARD14	caspase recruitment domain family member 14
57191	2.93e-01	2.11e-01	0.1811	-1.249578	-0.2263036	32.52	VN1R1	vomeronasal 1 receptor 1
90529	2.93e-01	2.12e-01	0.1936	1.249383	0.2419342	414.6	STPG1	sperm tail PG-rich repeat containing 1
152404	2.93e-01	2.12e-01	0.2841	1.249376	0.354979	12.25	IGSF11	immunoglobulin superfamily member 11
7589	2.93e-01	2.12e-01	0.0618	1.249399	0.077263	241.54	ZSCAN21	zinc finger and SCAN domain containing 21
100506020	2.93e-01	2.11e-01	0.15	-1.249472	-0.1873927	167.4	ARAP1-AS2	ARAP1 antisense RNA 2
105372117	2.93e-01	2.12e-01	0.1265	-1.249423	-0.1580809	89.49	LOC105372117	replaced by ID 107985152
28954	2.93e-01	2.12e-01	0.1972	-1.249279	-0.2464062	125.68	REM1	RRAD and GEM like GTPase 1
4300	2.93e-01	2.12e-01	0.0772	-1.249132	-0.0964338	774.6	MLLT3	MLLT3 super elongation complex subunit
60672	2.93e-01	2.12e-01	0.1315	-1.249079	-0.1642505	683.12	MIIP	migration and invasion inhibitory protein
23612	2.93e-01	2.12e-01	0.1405	1.248994	0.1754729	1722.61	PHLDA3	pleckstrin homology like domain family A member 3
26994	2.93e-01	2.12e-01	0.0787	-1.248957	-0.0982722	4065.8	RNF11	ring finger protein 11
6713	2.93e-01	2.12e-01	0.1352	1.248842	0.1688099	1398.94	SQLE	squalene epoxidase
2815	2.93e-01	2.12e-01	0.4152	-1.248655	-0.5184169	14.23	GP9	glycoprotein IX platelet
6009	2.93e-01	2.12e-01	0.0821	1.248376	0.1025476	2002.48	RHEB	Ras homolog, mTORC1 binding
466	2.93e-01	2.12e-01	0.0772	-1.248073	-0.0964019	864.69	ATF1	activating transcription factor 1
10211	2.93e-01	2.12e-01	0.0863	1.247885	0.1076305	4731.93	FLOT1	flotillin 1
26999	2.94e-01	2.12e-01	0.0882	1.247353	0.1100662	1461.78	CYFIP2	cytoplasmic FMR1 interacting protein 2
85465	2.94e-01	2.12e-01	0.0871	1.247254	0.1086349	870.55	SELENOI	selenoprotein I
2247	2.94e-01	2.12e-01	0.2193	1.247152	0.273477	932.14	FGF2	fibroblast growth factor 2
135152	2.94e-01	2.12e-01	0.0776	-1.247149	-0.096746	561.56	B3GAT2	beta-1,3-glucuronyltransferase 2
54067	2.94e-01	2.12e-01	0.1598	-1.247108	-0.1992788	31.93	C21orf62-AS1	C21orf62 antisense RNA 1
27306	2.94e-01	2.12e-01	0.1822	1.247005	0.2272223	453	HPGDS	hematopoietic prostaglandin D synthase
400027	2.94e-01	2.12e-01	0.0902	-1.247015	-0.1124498	417.33	LINC00938	long intergenic non-protein coding RNA 938
102723334	2.94e-01	2.12e-01	0.1943	-1.246763	-0.2421874	13.13	LOC102723334	uncharacterized LOC102723334
112268311	2.94e-01	2.12e-01	0.7914	1.246743	0.9866876	13.27	LOC112268311	uncharacterized LOC112268311
642574	2.94e-01	2.13e-01	0.3421	-1.246395	-0.4264103	14.59	IQANK1	IQ motif and ankyrin repeat containing 1
23405	2.94e-01	2.13e-01	0.0981	-1.245988	-0.1221762	3548.37	DICER1	dicer 1, ribonuclease III
100130311	2.94e-01	2.13e-01	0.1898	1.245766	0.2364812	99.42	C17orf107	chromosome 17 open reading frame 107
9603	2.94e-01	2.13e-01	0.0929	-1.245651	-0.1156894	728.48	NFE2L3	NFE2 like bZIP transcription factor 3
107986924	2.94e-01	2.13e-01	0.4486	-1.245405	-0.5587016	148.95	LOC107986924	uncharacterized LOC107986924
7480	2.94e-01	2.13e-01	0.2271	1.245401	0.2828056	70.07	WNT10B	Wnt family member 10B
285848	2.94e-01	2.13e-01	0.273	-1.245347	-0.339964	11.35	PNPLA1	patatin like phospholipase domain containing 1
5184	2.94e-01	2.13e-01	0.0975	1.245201	0.1213931	1660.98	PEPD	peptidase D
91749	2.95e-01	2.13e-01	0.1001	1.245055	0.1246629	390.3	MFSD4B	major facilitator superfamily domain containing 4B
9765	2.95e-01	2.13e-01	0.0848	-1.244558	-0.1055756	2621.6	ZFYVE16	zinc finger FYVE-type containing 16
7150	2.95e-01	2.13e-01	0.1473	1.244434	0.1833641	4013.21	TOP1	DNA topoisomerase I
4512	2.95e-01	2.13e-01	0.1877	-1.244383	-0.2335829	325229.29	COX1	cytochrome c oxidase subunit I
3614	2.95e-01	2.13e-01	0.1166	1.244225	0.1450661	1371.76	IMPDH1	inosine monophosphate dehydrogenase 1
100499489	2.95e-01	2.13e-01	0.0814	-1.244178	-0.1012787	117.7	LINC03027	long intergenic non-protein coding RNA 3027
262	2.95e-01	2.13e-01	0.1288	1.244002	0.1602667	3470.15	AMD1	adenosylmethionine decarboxylase 1
3363	2.95e-01	2.14e-01	0.2252	1.243707	0.2800834	27.31	HTR7	5-hydroxytryptamine receptor 7
55171	2.95e-01	2.14e-01	0.0757	1.24319	0.0941236	391.34	TBCCD1	TBCC domain containing 1
101927432	2.95e-01	2.14e-01	0.2051	-1.242946	-0.254925	28.1	LOC101927432	uncharacterized LOC101927432
203054	2.95e-01	2.14e-01	0.1213	-1.242978	-0.1508035	254.5	ADCK5	aarF domain containing kinase 5
55088	2.95e-01	2.14e-01	0.1008	-1.242976	-0.1252772	1713.86	CCDC186	coiled-coil domain containing 186
2548	2.95e-01	2.14e-01	0.1717	-1.242696	-0.2134222	3906.84	GAA	alpha glucosidase
285237	2.96e-01	2.14e-01	0.0746	1.242259	0.0927039	677.62	C3orf38	chromosome 3 open reading frame 38
4193	2.96e-01	2.14e-01	0.0998	1.242086	0.1240077	5370.5	MDM2	MDM2 proto-oncogene
113218486	2.96e-01	2.14e-01	0.2694	-1.242017	-0.3346112	26.4	MIR10392	microRNA 10392
25912	2.96e-01	2.14e-01	0.0568	1.241369	0.0704721	4991.87	C1orf43	chromosome 1 open reading frame 43
55164	2.96e-01	2.14e-01	0.063	1.241331	0.0781566	518.82	SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor
101928589	2.96e-01	2.15e-01	0.1307	-1.240731	-0.1621655	596.63	LOC101928589	replaced by ID 84187
5192	2.96e-01	2.15e-01	0.069	-1.24061	-0.0856167	596.64	PEX10	peroxisomal biogenesis factor 10
137492	2.97e-01	2.15e-01	0.0884	1.239968	0.1096301	1051.78	VPS37A	VPS37A subunit of ESCRT-I
7327	2.97e-01	2.15e-01	0.0769	-1.239551	-0.0953644	2754.59	UBE2G2	ubiquitin conjugating enzyme E2 G2
139411	2.97e-01	2.15e-01	0.3023	-1.239015	-0.3745456	107.09	PTCHD1	patched domain containing 1
9852	2.97e-01	2.15e-01	0.0921	-1.238959	-0.1141104	1855	EPM2AIP1	EPM2A interacting protein 1
915	2.97e-01	2.15e-01	0.1922	-1.23892	-0.2380761	327.36	CD3D	CD3 delta subunit of T-cell receptor complex
103021296	2.97e-01	2.15e-01	0.1967	1.23873	0.2436932	183.76	SLC26A9-AS1	SLC26A9 and RAB7B antisense RNA 1
117156	2.97e-01	2.15e-01	0.3679	1.238734	0.455788	13936.05	SCGB3A2	secretoglobin family 3A member 2
28568	2.97e-01	2.15e-01	0.3109	1.238784	0.3850949	22.5	TRBV19	T cell receptor beta variable 19
54760	2.97e-01	2.15e-01	0.2432	1.238758	0.3013105	79.52	PCSK4	proprotein convertase subtilisin/kexin type 4
57521	2.97e-01	2.16e-01	0.1019	1.238348	0.1262085	933.54	RPTOR	regulatory associated protein of MTOR complex 1
105372950	2.98e-01	2.16e-01	0.3848	-1.237998	-0.4763928	15.17	LINC02257	long intergenic non-protein coding RNA 2257
144195	2.98e-01	2.16e-01	0.2777	-1.236689	-0.3434803	134.05	SLC2A14	solute carrier family 2 member 14
27068	2.98e-01	2.16e-01	0.0704	1.236305	0.087073	1600.84	PPA2	inorganic pyrophosphatase 2
389941	2.99e-01	2.17e-01	0.3125	-1.235835	-0.3861557	47.07	C1QL3	complement C1q like 3
51258	2.99e-01	2.17e-01	0.0782	1.235803	0.0966161	1591.15	MRPL51	mitochondrial ribosomal protein L51
55300	2.99e-01	2.17e-01	0.0731	-1.235491	-0.0903383	1491.24	PI4K2B	phosphatidylinositol 4-kinase type 2 beta
692086	2.99e-01	2.17e-01	0.2448	1.23542	0.3024119	13.2	SNORD17	small nucleolar RNA, C/D box 17
80164	2.99e-01	2.17e-01	0.1593	1.235173	0.1968036	64.24	PRR36	proline rich 36
23403	2.99e-01	2.17e-01	0.0863	1.234929	0.1065698	461.97	FBXO46	F-box protein 46
64386	2.99e-01	2.17e-01	0.2616	-1.234065	-0.322784	373.94	MMP25	matrix metallopeptidase 25
4329	3.00e-01	2.17e-01	0.1037	1.233642	0.1279277	1137.93	ALDH6A1	aldehyde dehydrogenase 6 family member A1
100996419	3.00e-01	2.17e-01	0.1746	-1.233282	-0.2153136	60.15	MRNIP-DT	MRNIP divergent transcript
105372506	3.00e-01	2.17e-01	0.17	1.233245	0.2095916	14.37	LOC105372506	
80776	3.00e-01	2.18e-01	0.1609	1.233128	0.1984133	173.79	B9D2	B9 domain containing 2
83604	3.00e-01	2.18e-01	0.1537	-1.232949	-0.1895283	2494.58	TMEM47	transmembrane protein 47
8812	3.00e-01	2.18e-01	0.0717	-1.232688	-0.088332	759.49	CCNK	cyclin K
96459	3.00e-01	2.18e-01	0.0894	-1.23215	-0.1101075	1361.46	FNIP1	folliculin interacting protein 1
107986673	3.00e-01	2.18e-01	0.2447	-1.232131	-0.3015073	51.8	LOC107986673	uncharacterized LOC107986673
221914	3.00e-01	2.18e-01	0.1788	1.231958	0.2202399	27.07	GPC2	glypican 2
144577	3.01e-01	2.18e-01	0.0775	1.231041	0.0953559	261.14	KICS2	KICSTOR subunit 2
107985013	3.01e-01	2.19e-01	0.1318	1.230323	0.1621415	28.62	LOC107985013	uncharacterized LOC107985013
441250	3.01e-01	2.19e-01	0.1698	-1.230185	-0.208847	176.7	TYW1B	tRNA-yW synthesizing protein 1 homolog B
22	3.01e-01	2.19e-01	0.0531	-1.230185	-0.0653039	774.18	ABCB7	ATP binding cassette subfamily B member 7
105376322	3.01e-01	2.19e-01	0.136	1.229851	0.1672459	30.69	LOC105376322	
113218503	3.01e-01	2.19e-01	0.1469	-1.229401	-0.1806418	53.02	MIR10399	microRNA 10399
10519	3.02e-01	2.19e-01	0.1433	1.229156	0.1761047	3109.27	CIB1	calcium and integrin binding 1
8731	3.02e-01	2.19e-01	0.0802	1.228952	0.0985549	1408.37	RNMT	RNA guanine-7 methyltransferase
51282	3.02e-01	2.19e-01	0.1227	1.22796	0.1507236	899.51	SCAND1	SCAN domain containing 1
148213	3.02e-01	2.20e-01	0.1698	-1.227849	-0.208472	151.27	ZNF681	zinc finger protein 681
100101267	3.02e-01	2.20e-01	0.0772	1.227608	0.0948093	1379.36	POM121C	POM121 transmembrane nucleoporin C
100130086	3.02e-01	2.20e-01	0.1591	-1.227378	-0.1952694	20.63	HSFX2	heat shock transcription factor family, X-linked 2
643836	3.02e-01	2.20e-01	0.096	-1.22722	-0.1178309	864.89	ZFP62	ZFP62 zinc finger protein
79927	3.02e-01	2.20e-01	0.2499	-1.227168	-0.306709	272.37	FAM110D	family with sequence similarity 110 member D
11159	3.03e-01	2.20e-01	0.2183	1.226928	0.2678103	728.59	RABL2A	RAB, member of RAS oncogene family like 2A
100528022	3.03e-01	2.20e-01	0.087	-1.226646	-0.1067116	655.1	BLOC1S1-RDH5	BLOC1S1-RDH5 readthrough
10134	3.03e-01	2.20e-01	0.09	1.226387	0.1104139	4889.6	BCAP31	B cell receptor associated protein 31
132228	3.03e-01	2.20e-01	0.1501	-1.226245	-0.1841066	170.25	LSMEM2	leucine rich single-pass membrane protein 2
100507507	3.03e-01	2.20e-01	0.1537	-1.226248	-0.1884473	271.56	FAM131B-AS2	FAM131B antisense RNA 2
9855	3.03e-01	2.20e-01	0.0922	-1.226076	-0.1129945	509.28	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2
92	3.03e-01	2.20e-01	0.0985	-1.225913	-0.1207216	737.7	ACVR2A	activin A receptor type 2A
10550	3.03e-01	2.20e-01	0.0767	1.225885	0.0939902	7355.73	ARL6IP5	ADP ribosylation factor like GTPase 6 interacting protein 5
8744	3.03e-01	2.20e-01	0.213	1.22589	0.2611097	78.04	TNFSF9	TNF superfamily member 9
254531	3.03e-01	2.21e-01	0.1005	1.225193	0.123129	618.79	LPCAT4	lysophosphatidylcholine acyltransferase 4
199777	3.03e-01	2.21e-01	0.1266	1.225118	0.1550974	513.98	ZNF626	zinc finger protein 626
729440	3.03e-01	2.21e-01	0.1303	-1.225063	-0.1596214	313.95	CCDC61	coiled-coil domain containing 61
283219	3.04e-01	2.21e-01	0.0744	1.224442	0.0911097	388.82	KCTD21	potassium channel tetramerization domain containing 21
9878	3.04e-01	2.21e-01	0.0504	-1.223716	-0.0617188	2223.69	TOX4	TOX high mobility group box family member 4
