GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
105373826	NA	0.99749902	0.2193	0.0031345	0.00068726	14.16	LOC105373826	replaced by ID 91526
101927547	NA	0.21235765	0.2189	1.2471087	0.27301363	18.3	ANKRD44-IT1	ANKRD44 intronic transcript 1
80219	NA	0.13044472	0.1015	1.5123505	0.15345503	39.58	COQ10B	coenzyme Q10B
106635540	NA	0.21835083	0.1292	-1.2309252	-0.15908475	11.27	SNORA105B	small nucleolar RNA, H/ACA box 105B
100529241	NA	0.10295619	0.1169	1.6306879	0.19059091	29.15	HSPE1-MOB4	HSPE1-MOB4 readthrough
3336	NA	0.81054531	0.1285	0.2397226	0.03079323	23.52	HSPE1	heat shock protein family E (Hsp10) member 1
25843	NA	0.16306311	0.1392	1.3948433	0.19422115	14.35	MOB4	MOB family member 4, phocein
92935	NA	0.80566685	0.1336	-0.2460199	-0.03287308	10.05	MARS2	methionyl-tRNA synthetase 2, mitochondrial
129450	NA	0.50999552	0.1193	0.6588447	0.07861097	15.47	TYW5	tRNA-yW synthesizing protein 5
79568	NA	0.14898141	0.111	-1.4431387	-0.16018574	16.65	MAIP1	matrix AAA peptidase interacting protein 1
26010	NA	0.10994533	0.1729	1.5984389	0.27642251	16.89	SPATS2L	spermatogenesis associated serine rich 2 like
130535	NA	0.84125301	0.0902	-0.200291	-0.01806151	31.17	KCTD18	potassium channel tetramerization domain containing 18
53938	NA	0.10149333	0.1376	1.6376567	0.22528071	20.49	PPIL3	peptidylprolyl isomerase like 3
130540	NA	0.15065329	0.1565	1.4372278	0.22485683	11.34	FLACC1	flagellum associated containing coiled-coil domains 1
57679	NA	0.08769239	0.1057	1.707698	0.18045007	30.21	ALS2	alsin Rho guanine nucleotide exchange factor ALS2
659	NA	0.17678155	0.1046	1.3507312	0.1412998	28.85	BMPR2	bone morphogenetic protein receptor type 2
55759	NA	0.59618605	0.1108	0.5298931	0.05869778	20.62	WDR12	WD repeat domain 12
79800	NA	0.54087033	0.2066	0.6114974	0.12630697	7.74	CARF	calcium responsive transcription factor
10152	NA	0.69636219	0.1025	0.3902358	0.04001823	32.7	ABI2	abl interactor 2
1493	NA	0.54560336	0.1434	0.6043615	0.08664956	16.04	CTLA4	cytotoxic T-lymphocyte associated protein 4
29851	NA	0.69573251	0.1478	0.3910876	0.05782213	24.91	ICOS	inducible T cell costimulator
130749	NA	0.82331028	0.111	-0.2232894	-0.02478693	9.48	CPO	carboxypeptidase O
151194	NA	0.7012034	0.0865	0.3836965	0.0331961	26.44	METTL21A	methyltransferase 21A, HSPA lysine
102724714	NA	0.00149191	0.1883	-3.1762523	-0.59799273	11	LINC01857	long intergenic non-protein coding RNA 1857
151195	NA	0.25571657	0.1108	1.1365736	0.12588523	19.73	CCNYL1	cyclin Y like 1
7855	NA	0.13107723	0.1214	1.5098675	0.1832439	11.26	FZD5	frizzled class receptor 5
6120	NA	0.16774839	0.1346	1.3794749	0.18565284	22.2	RPE	ribulose-5-phosphate-3-epimerase
151050	NA	0.15021711	0.1474	1.438765	0.2120825	20.34	KANSL1L	KAT8 regulatory NSL complex subunit 1 like
10314	NA	0.86643171	0.1447	-0.1681927	-0.0243404	30.83	LANCL1	LanC like glutathione S-transferase 1
22807	NA	0.81102719	0.1958	-0.2391011	-0.04682039	14.59	IKZF2	IKAROS family zinc finger 2
55825	NA	0.54236841	0.0936	-0.6092354	-0.0569977	21.43	PECR	peroxisomal trans-2-enoyl-CoA reductase
92691	NA	0.68785247	0.1415	-0.4017711	-0.05683187	7.63	TMEM169	transmembrane protein 169
285180	NA	0.01521206	0.1408	2.4272906	0.34173088	21.95	RUFY4	RUN and FYVE domain containing 4
375307	NA	0.65835417	0.1239	0.4421866	0.05478197	26.3	CATIP	ciliogenesis associated TTC17 interacting protein
101928513	NA	0.7044176	0.161	0.379364	0.06106148	9.94	CATIP-AS1	CATIP antisense RNA 1
7429	NA	0.01911828	0.1092	2.3432165	0.25576545	19.15	VIL1	villin 1
57695	NA	0.05712456	0.1231	1.9023565	0.23420574	15.84	USP37	ubiquitin specific peptidase 37
84812	NA	0.29255788	0.097	-1.0525269	-0.10206333	17.72	PLCD4	phospholipase C delta 4
107985986	NA	0.89914709	0.1946	0.1267389	0.02466292	8.56	LOC107985986	
53632	NA	0.07106106	0.1973	1.805087	0.35606706	9.27	PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3
80326	NA	0.00019758	0.1279	-3.7220907	-0.47623554	18.04	WNT10A	Wnt family member 10A
151295	NA	0.29144957	0.1279	-1.054947	-0.13496919	14.36	SLC23A3	solute carrier family 23 member 3
10058	NA	0.53521217	0.0752	-0.6200693	-0.04660738	40.62	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)
79411	NA	0.4925155	0.1032	0.6863134	0.07083118	31.81	GLB1L	galactosidase beta 1 like
80086	NA	0.3741113	0.1567	-0.8887986	-0.13924386	7.86	TUBA4B	tubulin alpha 4b
10290	NA	0.19316937	0.156	-1.3012603	-0.20298969	16.72	SPEG	striated muscle enriched protein kinase
79586	NA	0.41747709	0.1395	-0.810806	-0.11307105	31.87	CHPF	chondroitin polymerizing factor
6508	NA	0.07720776	0.1562	-1.7671222	-0.27607541	10.21	SLC4A3	solute carrier family 4 member 3
2043	NA	0.41018418	0.152	-0.8235696	-0.12515942	14	EPHA4	EPH receptor A4
130367	NA	0.90585881	0.1354	-0.1182636	-0.01600778	13.58	SGPP2	sphingosine-1-phosphate phosphatase 2
105373925	NA	0.58312757	0.1006	-0.5488221	-0.05523828	15.87	LOC105373925	uncharacterized LOC105373925
9290	NA	0.34442448	0.1219	-0.9454592	-0.11529333	32.85	GPR55	G protein-coupled receptor 55
80210	NA	0.45814551	0.1712	-0.741904	-0.12700925	8.52	ARMC9	armadillo repeat containing 9
93010	NA	0.16327498	0.1387	1.3941412	0.19336579	13.73	B3GNT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7
389084	NA	0.76413135	0.1343	0.30006	0.04031233	12.92	SNORC	secondary ossification center associated regulator of chondrocyte maturation
677775	NA	0.9424797	0.3021	0.0721536	0.02179575	14.76	SCARNA5	small Cajal body-specific RNA 5
116987	NA	0.04895229	0.1515	-1.969007	-0.29832089	15.28	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
57007	NA	0.09364527	0.1747	-1.6764746	-0.29280024	8.78	ACKR3	atypical chemokine receptor 3
10920	NA	0.54075787	0.0989	0.6116673	0.06051108	40.61	COPS8	COP9 signalosome subunit 8
10267	NA	0.72042471	0.2059	0.3578912	0.07369252	9.54	RAMP1	receptor activity modifying protein 1
51540	NA	0.57096771	0.0708	-0.5666269	-0.04012007	26.19	SCLY	selenocysteine lyase
55502	NA	0.01062066	0.1543	-2.5549383	-0.3941877	11.77	HES6	hes family bHLH transcription factor 6
8864	NA	0.97938608	0.1025	0.0258386	0.00264847	24.58	PER2	period circadian regulator 2
26146	NA	0.2279261	0.1339	-1.2057184	-0.16150127	10.13	TRAF3IP1	TRAF3 interacting protein 1
285193	NA	0.06325545	0.0748	-1.8573917	-0.13894391	34.51	DUSP28	dual specificity phosphatase 28
101752400	NA	0.1126796	0.096	-1.5862633	-0.15231861	24.79	CAPN10-DT	CAPN10 divergent transcript
728763	NA	0.05623722	0.1517	-1.9091928	-0.28963896	29.96	CROCC2	ciliary rootlet coiled-coil, rootletin family member 2
50636	NA	0.79813137	0.0963	0.2557662	0.024624	18.34	ANO7	anoctamin 7
101927509	NA	0.52219224	0.1804	-0.6399698	-0.11542486	8.89	HDLBP-AS1	HDLBP antisense RNA 1
9855	NA	0.37878824	0.0884	-0.8801312	-0.0777969	23.53	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2
666	NA	0.07011006	0.1896	-1.811199	-0.34334914	23.7	BOK	BCL2 family apoptosis regulator BOK
5133	NA	0.0407562	0.1428	-2.0460018	-0.29212713	35.19	PDCD1	programmed cell death 1
285093	NA	0.1616053	0.1909	-1.3996929	-0.26719144	13.08	RTP5	receptor transporter protein 5 (putative)
102723927	NA	0.70054358	0.135	-0.3845868	-0.05193083	24.63	LINC01238	long intergenic non-protein coding RNA 1238
3568	NA	0.86426403	0.1666	0.1709488	0.02848003	38.9	IL5RA	interleukin 5 receptor subunit alpha
6419	NA	0.75940768	0.1261	0.3062587	0.03862072	16.46	SETMAR	SET domain and mariner transposase fusion gene
56852	NA	0.56441044	0.0979	-0.5763029	-0.05641774	25.47	RAD18	RAD18 E3 ubiquitin protein ligase
9901	NA	0.55324974	0.14	0.5928975	0.08300594	11.7	SRGAP3	SLIT-ROBO Rho GTPase activating protein 3
25917	NA	0.72663059	0.106	0.3496111	0.03707096	34.46	THUMPD3	THUMP domain containing 3
440944	NA	0.39768581	0.1056	0.8457615	0.08928394	31.62	THUMPD3-AS1	THUMPD3 antisense RNA 1
132014	NA	0.39030838	0.2031	-0.8590582	-0.17444707	8.61	IL17RE	interleukin 17 receptor E
84818	NA	0.38791007	0.1144	-0.8634137	-0.09880558	27.04	IL17RC	interleukin 17 receptor C
285368	NA	0.57365841	0.1061	-0.5626718	-0.05969388	20.7	PRRT3	proline rich transmembrane protein 3
442075	NA	0.69127886	0.1039	-0.3971202	-0.04124397	14.69	EMC3-AS1	EMC3 antisense RNA 1
3656	NA	0.49742432	0.1176	0.678548	0.07977076	19.16	IRAK2	interleukin 1 receptor associated kinase 2
113219470	NA	0.21384085	0.0889	-1.2430732	-0.11049635	21.08	MIR12127	microRNA 12127
84657	NA	0.47416698	0.1142	-0.7157156	-0.0817197	15.29	LINC00852	long intergenic non-protein coding RNA 852
105376952	NA	0.87367064	0.1684	0.1589978	0.0267749	6.93	LOC105376952	replaced by ID 10533
80746	NA	0.44311327	0.1023	-0.7669466	-0.07848952	12.55	TSEN2	tRNA splicing endonuclease subunit 2
79885	NA	0.0987639	0.0929	-1.650876	-0.15342733	39.77	HDAC11	histone deacetylase 11
7476	NA	0.30888168	0.1586	-1.0175714	-0.16135599	11.21	WNT7A	Wnt family member 7A
131474	NA	0.79514882	0.0936	-0.2596305	-0.02431097	23.02	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4
107986063	NA	0.0052741	0.1431	2.7897976	0.39925788	18.8	XPC-AS1	XPC antisense RNA 1
27258	NA	0.05742735	0.1196	1.9000439	0.22720085	34	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
23473	NA	0.27508416	0.1512	1.091429	0.16504289	24.59	CAPN7	calpain 7
131965	NA	0.41330388	0.1043	-0.8180934	-0.08535037	27.06	METTL6	methyltransferase 6, methylcytidine
23243	NA	0.13865304	0.1185	1.4808257	0.17548887	34.57	ANKRD28	ankyrin repeat domain 28
7325	NA	0.48391189	0.0928	-0.7000247	-0.06492818	31.37	UBE2E2	ubiquitin conjugating enzyme E2 E2
28512	NA	0.14383778	0.1166	1.4616477	0.17047135	27.39	NKIRAS1	NFKB inhibitor interacting Ras like 1
9975	NA	0.39059866	0.1583	0.8585322	0.1358887	24.64	NR1D2	nuclear receptor subfamily 1 group D member 2
101927854	NA	0.08401026	0.219	1.7278771	0.37837021	12.27	THRB-AS2	THRB antisense RNA 2
54995	NA	0.1995411	0.1416	1.2828601	0.1816267	13.86	OXSM	3-oxoacyl-ACP synthase, mitochondrial
9497	NA	0.42348802	0.1832	0.8003846	0.1466459	16.74	SLC4A7	solute carrier family 4 member 7
105377006	NA	0.60447206	0.1437	-0.5179802	-0.07442463	26.32	LINC02084	long intergenic non-protein coding RNA 2084
64343	NA	0.23610135	0.1145	1.1847878	0.13566891	29.96	AZI2	5-azacytidine induced 2
105377016	NA	0.75310957	0.2584	0.3145418	0.08128567	19.2	LOC105377016	uncharacterized LOC105377016
114884	NA	0.0246135	0.1775	-2.2474152	-0.39888507	18.9	OSBPL10	oxysterol binding protein like 10
23171	NA	0.61977456	0.1058	0.4961699	0.05248959	35.88	GPD1L	glycerol-3-phosphate dehydrogenase 1 like
107986073	NA	0.00295803	0.1423	-2.9720666	-0.42293427	20.07	LOC107986073	
643853	NA	0.6124496	0.1316	0.5065799	0.06667078	21.45	TMPPE	transmembrane protein with metallophosphoesterase domain
23122	NA	0.04855233	0.1199	1.972502	0.23640964	36.72	CLASP2	cytoplasmic linker associated protein 2
105377031	NA	0.01172082	0.1653	2.5204401	0.41671643	8.01	LINC02033	long intergenic non-protein coding RNA 2033
93	NA	0.15229748	0.165	-1.4314633	-0.2362062	11.02	ACVR2B	activin A receptor type 2B
9941	NA	0.05844734	0.0991	-1.8923276	-0.18746939	27.85	EXOG	exo/endonuclease G
199223	NA	0.63755818	0.1053	-0.4711156	-0.04959377	38.56	TTC21A	tetratricopeptide repeat domain 21A
102724104	NA	0.94886822	0.2269	0.0641281	0.01455262	9.27	LOC102724104	uncharacterized LOC102724104
285267	NA	0.48961771	0.1048	-0.690917	-0.07242787	19.43	ZNF619	zinc finger protein 619
285268	NA	0.37020435	0.1104	0.8960906	0.09895249	30.53	ZNF621	zinc finger protein 621
54986	NA	0.91869021	0.1369	0.1020837	0.0139731	14.76	ULK4	unc-51 like kinase 4
152206	NA	0.42894079	0.1314	0.7910055	0.10390527	14.01	CCDC13	coiled-coil domain containing 13
729083	NA	0.00135905	0.133	3.2032107	0.42611355	14.9	CCDC13-AS2	CCDC13 antisense RNA 2
25994	NA	0.1185319	0.118	1.5609654	0.18414999	39.27	HIGD1A	HIG1 hypoxia inducible domain family member 1A
84892	NA	0.97082489	0.1022	-0.0365737	-0.00373648	34.46	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
285343	NA	0.15398177	0.1071	1.4256071	0.15268932	27.1	TCAIM	T cell activation inhibitor, mitochondrial
110354863	NA	0.69580861	0.1319	0.3909846	0.0515749	8.15	ZNF660-ZNF197	ZNF660-ZNF197 readthrough
10168	NA	0.68601489	0.1316	0.404269	0.05320825	8.14	ZNF197	zinc finger protein 197
7584	NA	0.09673926	0.1276	-1.6608715	-0.21198744	10.82	ZNF35	zinc finger protein 35
131616	NA	0.11513362	0.0885	-1.5755323	-0.13940621	31.69	TMEM42	transmembrane protein 42
7123	NA	0.38588735	0.149	0.8670998	0.12917432	13.8	CLEC3B	C-type lectin domain family 3 member B
25907	NA	0.85290973	0.2194	0.1854071	0.04067331	12.06	TMEM158	transmembrane protein 158
23395	NA	0.24098369	0.0741	-1.1725316	-0.08686259	39.03	LARS2	leucyl-tRNA synthetase 2, mitochondrial
644714	NA	0.46233305	0.0777	-0.7350106	-0.05709193	38.1	LIMD1-AS1	LIMD1 antisense RNA 1
54585	NA	0.04459284	0.1546	2.008475	0.31041663	11.56	LZTFL1	leucine zipper transcription factor like 1
10663	NA	0.01520518	0.1341	-2.4274548	-0.32557132	32.26	CXCR6	C-X-C motif chemokine receptor 6
105377067	NA	0.00509232	0.1698	2.8011352	0.47552505	25.74	LOC105377067	uncharacterized LOC105377067
102724297	NA	0.93997283	0.2093	-0.075304	-0.01576029	8.58	CCR5AS	CCR5 antisense RNA
9034	NA	0.09749343	0.1154	1.6571288	0.19117497	24.32	CCRL2	C-C motif chemokine receptor like 2
100129354	NA	0.55905973	0.1257	-0.5842387	-0.07344238	16.74	NRADDP	neurotrophin receptor associated death domain, pseudogene
64147	NA	0.48329337	0.158	0.7010155	0.11079128	8.43	KIF9	kinesin family member 9
5364	NA	0.12031946	0.1253	1.5534341	0.19457272	10.72	PLXNB1	plexin B1
79714	NA	0.13457481	0.0903	-1.4963026	-0.13517096	20.64	CCDC51	coiled-coil domain containing 51
1294	NA	0.36994851	0.1197	0.8965698	0.10731716	24.67	COL7A1	collagen type VII alpha 1 chain
1951	NA	0.21732535	0.1209	-1.2336715	-0.14916574	22.02	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3
646450	NA	0.64850378	0.1265	-0.4558418	-0.05767912	9.13	ARIH2OS	ARIH2 opposite strand lncRNA
3913	NA	0.32873324	0.1387	-0.9766686	-0.13543313	24.39	LAMB2	laminin subunit beta 2
22973	NA	0.41411745	0.1218	-0.8166693	-0.09950981	13.74	LAMB2P1	laminin subunit beta 2 pseudogene 1
100422952	NA	0.21129255	0.1339	1.2500191	0.167324	9.08	MIR4271	microRNA 4271
4485	NA	0.10741455	0.0854	-1.6099235	-0.1375335	27.88	MST1	macrophage stimulating 1
386724	NA	0.03286359	0.0988	-2.1337459	-0.2108146	30.37	AMIGO3	adhesion molecule with Ig like domain 3
389119	NA	0.77332915	0.128	0.288023	0.03687503	16.59	INKA1	inka box actin regulator 1
100775107	NA	0.02910302	0.1203	2.1820883	0.26256515	15.48	RBM5-AS1	RBM5 antisense RNA 1
7869	NA	0.7777773	0.1718	0.2822168	0.04847884	9.3	SEMA3B	semaphorin 3B
132228	NA	0.5877259	0.0985	0.5421344	0.05338507	14.99	LSMEM2	leucine rich single-pass membrane protein 2
8372	NA	0.45153633	0.1277	0.7528562	0.09611019	25.75	HYAL3	hyaluronidase 3
3373	NA	0.77854274	0.1548	-0.2812186	-0.04352073	10.48	HYAL1	hyaluronidase 1
102060282	NA	0.01620122	0.1079	-2.4043508	-0.2595263	22.71	RASSF1-AS1	RASSF1 antisense RNA 1
51364	NA	0.18306938	0.1052	-1.3313637	-0.14004394	24.78	ZMYND10	zinc finger MYND-type containing 10
107986085	NA	0.10624118	0.1331	1.6153211	0.21503555	12.78	LINC02019	long intergenic non-protein coding RNA 2019
100526760	NA	0.18794451	0.0904	-1.3166842	-0.11906457	37.16	ABHD14A-ACY1	ABHD14A-ACY1 readthrough
95	NA	0.65121128	0.1024	-0.4520801	-0.04628825	21	ACY1	aminoacylase 1
25886	NA	0.81442627	0.1264	-0.2347197	-0.02967237	14.11	POC1A	POC1 centriolar protein A
51533	NA	0.14285548	0.1116	-1.4652399	-0.16356267	16.57	PHF7	PHD finger protein 7
440957	NA	0.44463791	0.1378	-0.7643849	-0.10531787	11.61	UQCC5	ubiquinol-cytochrome c reductase complex assembly factor 5
6787	NA	0.27894036	0.0931	1.0827028	0.10078511	26.33	NEK4	NIMA related kinase 4
100526772	NA	0.95126606	0.0847	-0.061117	-0.00517934	32.11	STIMATE-MUSTN1	STIMATE-MUSTN1 readthrough
389125	NA	0.99516181	0.1047	0.0060638	0.00063472	26.19	MUSTN1	musculoskeletal, embryonic nuclear protein 1
55799	NA	0.48394527	0.1149	0.6999712	0.08042273	28.37	CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3
285331	NA	0.26879886	0.1434	1.1058329	0.15857455	22.15	CCDC66	coiled-coil domain containing 66
26060	NA	0.02261972	0.1211	2.2797973	0.27608083	38.9	APPL1	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1
201626	NA	0.3699304	0.1012	-0.8966037	-0.09072861	35.53	PDE12	phosphodiesterase 12
201627	NA	0.46819124	0.1129	0.7254252	0.08190732	39.22	DENND6A	DENN domain containing 6A
105377105	NA	0.40828146	0.1095	-0.8269217	-0.09056831	9.07	FLNB-AS1	FLNB antisense RNA 1
57406	NA	0.03341675	0.088	-2.1270401	-0.18716566	22.67	ABHD6	abhydrolase domain containing 6, acylglycerol lipase
109703458	NA	0.49438963	0.0807	0.6833438	0.05515329	17.6	HTD2	hydroxyacyl-thioester dehydratase type 2
200845	NA	0.15786424	0.1295	1.4122912	0.1829622	15.61	KCTD6	potassium channel tetramerization domain containing 6
100507062	NA	0.00590326	0.1429	2.7531072	0.39330176	24.91	PSMD6-AS2	PSMD6 antisense RNA 2
285203	NA	0.89923369	0.1664	-0.1266294	-0.02106488	8.24	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
23150	NA	0.01436589	0.13	2.447982	0.31817862	20.21	FRMD4B	FERM domain containing 4B
55164	NA	0.36706902	0.1082	-0.9019771	-0.09761635	22.06	SHQ1	SHQ1, H/ACA ribonucleoprotein assembly factor
692099	NA	0.24490599	0.1411	-1.1628115	-0.16412908	17.39	FAM86DP	family with sequence similarity 86 member D, pseudogene
100131827	NA	0.63956952	0.1411	0.4683008	0.06606556	13.24	ZNF717	zinc finger protein 717
2632	NA	0.02419426	0.1087	2.2540303	0.2449292	29.95	GBE1	1,4-alpha-glucan branching enzyme 1
55279	NA	0.15021392	0.1789	1.4387763	0.25734707	13.53	ZNF654	zinc finger protein 654
285237	NA	0.69764027	0.1173	0.3885078	0.04558091	26.56	C3orf38	chromosome 3 open reading frame 38
200895	NA	0.28133979	0.1515	1.0773145	0.16316598	11.24	DHFR2	dihydrofolate reductase 2
131544	NA	0.64683641	0.135	0.4581615	0.06184033	17.07	CRYBG3	crystallin beta-gamma domain containing 3
84864	NA	0.99829216	0.1005	-0.0021405	-0.00021504	28.86	RIOX2	ribosomal oxygenase 2
1371	NA	0.79515389	0.1264	-0.2596239	-0.03281979	24.9	CPOX	coproporphyrinogen oxidase
84319	NA	0.09833617	0.1339	-1.6529739	-0.22128589	11.76	CMSS1	cms1 ribosomal small subunit homolog
55773	NA	0.04493407	0.1399	2.0052711	0.28047104	32.96	TBC1D23	TBC1 domain family member 23
57337	NA	0.15708269	0.1672	1.4149516	0.23656485	23.85	SENP7	SUMO specific peptidase 7
54931	NA	0.44286437	0.1391	0.7673653	0.10677531	20.1	TRMT10C	tRNA methyltransferase 10C, mitochondrial RNase P subunit
27107	NA	0.12770463	0.1564	1.5232162	0.23826002	32.24	ZBTB11	zinc finger and BTB domain containing 11
100009676	NA	0.11646088	0.1284	-1.5698033	-0.20150385	8.68	ZBTB11-AS1	ZBTB11 antisense RNA 1
79598	NA	0.1860082	0.1645	1.3224805	0.21759932	11.46	CEP97	centrosomal protein 97
214	NA	0.1530194	0.1412	1.4289472	0.20175769	24.94	ALCAM	activated leukocyte cell adhesion molecule
101929623	NA	0.66618443	0.1413	0.4313905	0.06096201	25.77	LINC01215	long intergenic non-protein coding RNA 1215
55081	NA	0.48703115	0.1576	0.6950385	0.10957253	19.1	IFT57	intraflagellar transport 57
9666	NA	0.58848099	0.1416	-0.5410386	-0.07663142	19.16	DZIP3	DAZ interacting zinc finger protein 3
50852	NA	0.35780494	0.1786	0.9195558	0.16422952	22.29	TRAT1	T cell receptor associated transmembrane adaptor 1
257144	NA	0.75955435	0.1132	-0.3060661	-0.03464272	33.54	GCSAM	germinal center associated signaling and motility
112268446	NA	0.50775115	0.1843	0.6623434	0.12209877	11.13	LOC112268446	
151888	NA	0.80790201	0.1456	0.2431335	0.03540829	25.04	BTLA	B and T lymphocyte associated
131450	NA	0.48744756	0.1806	0.6943742	0.12543392	10.62	CD200R1	CD200 receptor 1
29083	NA	0.50869475	0.1477	0.6608715	0.09759303	9.86	GTPBP8	GTP binding protein 8 (putative)
55779	NA	0.07384185	0.1387	1.7875921	0.24797481	18.23	CFAP44	cilia and flagella associated protein 44
152185	NA	0.00508359	0.1476	2.8016888	0.41341987	9.47	SPICE1	spindle and centriole associated protein 1
54762	NA	0.04461509	0.2102	2.0082655	0.42217768	12.97	GRAMD1C	GRAM domain containing 1C
254887	NA	0.03948914	0.1736	-2.0590532	-0.35747509	8.12	ZDHHC23	zinc finger DHHC-type palmitoyltransferase 23
57577	NA	0.0839499	0.1362	1.7282138	0.23537152	15.43	CCDC191	coiled-coil domain containing 191
79691	NA	0.7951794	0.0842	0.2595908	0.02185215	39.73	QTRT2	queuine tRNA-ribosyltransferase accessory subunit 2
26137	NA	0.24099599	0.1606	1.1725009	0.18833577	25.21	ZBTB20	zinc finger and BTB domain containing 20
8702	NA	0.83724478	0.1163	0.205419	0.02388236	20.74	B4GALT4	beta-1,4-galactosyltransferase 4
55254	NA	0.11619756	0.0916	1.5709358	0.14389626	39.8	TMEM39A	transmembrane protein 39A
56983	NA	0.74962851	0.1199	-0.3191292	-0.03826441	37.6	POGLUT1	protein O-glucosyltransferase 1
64091	NA	0.14449266	0.0975	1.4592633	0.14234425	22	POPDC2	popeye domain containing 2
10063	NA	0.8598281	0.1131	0.176593	0.01996455	23.16	COX17	cytochrome c oxidase copper chaperone COX17
116064	NA	0.26994983	0.1417	1.1031781	0.15634657	23.87	LRRC58	leucine rich repeat containing 58
11167	NA	0.38518028	0.2018	0.8683911	0.17521833	10.18	FSTL1	follistatin like 1
3081	NA	0.1885086	0.1639	1.3150039	0.21556073	19.59	HGD	homogentisate 1,2-dioxygenase
